ticket_id,run_id,feature_set,track,feature_family_id,feature_family,is_canonical_11,result_status,n_features_in_family,n_rows_used,baseline_mean_probability,perturbed_mean_probability,mean_abs_delta_log_odds,mean_signed_delta_log_odds,median_abs_delta_log_odds,p90_abs_delta_log_odds,probability_clip_eps,perturbation_policy,permutation_strata,perturbation_seed,predictor_path,best_model,bounded_predictor_note,group_members
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,1,point_in_time_ratios,True,computed,53,143173,0.0445495519883664,0.03160500656524274,0.6088218131672859,-0.12140603341138366,0.4989893616051124,1.2596715159426375,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,d_unrate;d_hy_spread;d_vix;earn_yld;ocf_per_share;roa;roe;roic;ebit_roa;gross_margin;ebitda_margin;ocf_margin;leverage;net_debt_ebitda;std_debt_pct;eff_int_rate;interest_cov;dd1_ratio;current_ratio;quick_ratio;cash_pct_act;wcap_ratio;bp_ratio;ev_to_sales;div_yield;cash_div_cf;mkt_to_book;accruals_ratio;asset_turnover;capex_intensity;rd_intensity;reinvest_rate;log_at;log_mkvalt;log_emp;rental_ratio;assets_per_emp;ni_per_emp;min_int_tcap;compr_inc_ratio;altman_z2;altman_z4;altman_z;invest_st_ratio;term_spread;hy_spread;unrate;fedfunds;vix;cpi_inflation;gdp_growth;indpro_growth;recession
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,10,rolling_window_statistics,True,computed,180,143173,0.0445495519883664,0.03280207906791412,0.5234514124625608,-0.08315673071672096,0.46423515924567127,1.0271949840932333,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,roll_mean_3y_earn_yld;roll_mean_3y_ocf_per_share;roll_mean_3y_roa;roll_mean_3y_roic;roll_mean_3y_leverage;roll_mean_3y_net_debt_ebitda;roll_mean_3y_interest_cov;roll_mean_3y_current_ratio;roll_mean_3y_cash_pct_act;roll_mean_3y_accruals_ratio;roll_mean_3y_asset_turnover;roll_mean_3y_gross_margin;roll_mean_3y_ebitda_margin;roll_mean_3y_log_mkvalt;roll_mean_3y_log_at;roll_min_3y_earn_yld;roll_min_3y_ocf_per_share;roll_min_3y_roa;roll_min_3y_roic;roll_min_3y_leverage;roll_min_3y_net_debt_ebitda;roll_min_3y_interest_cov;roll_min_3y_current_ratio;roll_min_3y_cash_pct_act;roll_min_3y_accruals_ratio;roll_min_3y_asset_turnover;roll_min_3y_gross_margin;roll_min_3y_ebitda_margin;roll_min_3y_log_mkvalt;roll_min_3y_log_at;roll_max_3y_earn_yld;roll_max_3y_ocf_per_share;roll_max_3y_roa;roll_max_3y_roic;roll_max_3y_leverage;roll_max_3y_net_debt_ebitda;roll_max_3y_interest_cov;roll_max_3y_current_ratio;roll_max_3y_cash_pct_act;roll_max_3y_accruals_ratio;roll_max_3y_asset_turnover;roll_max_3y_gross_margin;roll_max_3y_ebitda_margin;roll_max_3y_log_mkvalt;roll_max_3y_log_at;roll_sd_3y_earn_yld;roll_sd_3y_ocf_per_share;roll_sd_3y_roa;roll_sd_3y_roic;roll_sd_3y_leverage;roll_sd_3y_net_debt_ebitda;roll_sd_3y_interest_cov;roll_sd_3y_current_ratio;roll_sd_3y_cash_pct_act;roll_sd_3y_accruals_ratio;roll_sd_3y_asset_turnover;roll_sd_3y_gross_margin;roll_sd_3y_ebitda_margin;roll_sd_3y_log_mkvalt;roll_sd_3y_log_at;roll_trend_3y_earn_yld;roll_trend_3y_ocf_per_share;roll_trend_3y_roa;roll_trend_3y_roic;roll_trend_3y_leverage;roll_trend_3y_net_debt_ebitda;roll_trend_3y_interest_cov;roll_trend_3y_current_ratio;roll_trend_3y_cash_pct_act;roll_trend_3y_accruals_ratio;roll_trend_3y_asset_turnover;roll_trend_3y_gross_margin;roll_trend_3y_ebitda_margin;roll_trend_3y_log_mkvalt;roll_trend_3y_log_at;roll_autocorr_3y_earn_yld;roll_autocorr_3y_ocf_per_share;roll_autocorr_3y_roa;roll_autocorr_3y_roic;roll_autocorr_3y_leverage;roll_autocorr_3y_net_debt_ebitda;roll_autocorr_3y_interest_cov;roll_autocorr_3y_current_ratio;roll_autocorr_3y_cash_pct_act;roll_autocorr_3y_accruals_ratio;roll_autocorr_3y_asset_turnover;roll_autocorr_3y_gross_margin;roll_autocorr_3y_ebitda_margin;roll_autocorr_3y_log_mkvalt;roll_autocorr_3y_log_at;roll_mean_5y_earn_yld;roll_mean_5y_ocf_per_share;roll_mean_5y_roa;roll_mean_5y_roic;roll_mean_5y_leverage;roll_mean_5y_net_debt_ebitda;roll_mean_5y_interest_cov;roll_mean_5y_current_ratio;roll_mean_5y_cash_pct_act;roll_mean_5y_accruals_ratio;roll_mean_5y_asset_turnover;roll_mean_5y_gross_margin;roll_mean_5y_ebitda_margin;roll_mean_5y_log_mkvalt;roll_mean_5y_log_at;roll_min_5y_earn_yld;roll_min_5y_ocf_per_share;roll_min_5y_roa;roll_min_5y_roic;roll_min_5y_leverage;roll_min_5y_net_debt_ebitda;roll_min_5y_interest_cov;roll_min_5y_current_ratio;roll_min_5y_cash_pct_act;roll_min_5y_accruals_ratio;roll_min_5y_asset_turnover;roll_min_5y_gross_margin;roll_min_5y_ebitda_margin;roll_min_5y_log_mkvalt;roll_min_5y_log_at;roll_max_5y_earn_yld;roll_max_5y_ocf_per_share;roll_max_5y_roa;roll_max_5y_roic;roll_max_5y_leverage;roll_max_5y_net_debt_ebitda;roll_max_5y_interest_cov;roll_max_5y_current_ratio;roll_max_5y_cash_pct_act;roll_max_5y_accruals_ratio;roll_max_5y_asset_turnover;roll_max_5y_gross_margin;roll_max_5y_ebitda_margin;roll_max_5y_log_mkvalt;roll_max_5y_log_at;roll_sd_5y_earn_yld;roll_sd_5y_ocf_per_share;roll_sd_5y_roa;roll_sd_5y_roic;roll_sd_5y_leverage;roll_sd_5y_net_debt_ebitda;roll_sd_5y_interest_cov;roll_sd_5y_current_ratio;roll_sd_5y_cash_pct_act;roll_sd_5y_accruals_ratio;roll_sd_5y_asset_turnover;roll_sd_5y_gross_margin;roll_sd_5y_ebitda_margin;roll_sd_5y_log_mkvalt;roll_sd_5y_log_at;roll_trend_5y_earn_yld;roll_trend_5y_ocf_per_share;roll_trend_5y_roa;roll_trend_5y_roic;roll_trend_5y_leverage;roll_trend_5y_net_debt_ebitda;roll_trend_5y_interest_cov;roll_trend_5y_current_ratio;roll_trend_5y_cash_pct_act;roll_trend_5y_accruals_ratio;roll_trend_5y_asset_turnover;roll_trend_5y_gross_margin;roll_trend_5y_ebitda_margin;roll_trend_5y_log_mkvalt;roll_trend_5y_log_at;roll_autocorr_5y_earn_yld;roll_autocorr_5y_ocf_per_share;roll_autocorr_5y_roa;roll_autocorr_5y_roic;roll_autocorr_5y_leverage;roll_autocorr_5y_net_debt_ebitda;roll_autocorr_5y_interest_cov;roll_autocorr_5y_current_ratio;roll_autocorr_5y_cash_pct_act;roll_autocorr_5y_accruals_ratio;roll_autocorr_5y_asset_turnover;roll_autocorr_5y_gross_margin;roll_autocorr_5y_ebitda_margin;roll_autocorr_5y_log_mkvalt;roll_autocorr_5y_log_at
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,6,peak_deterioration,True,computed,18,143173,0.0445495519883664,0.04206347936448951,0.15163282505097733,-0.021186302572162835,0.06959034681503984,0.4207822867856312,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,peak_drop_earn_yld;peak_drop_ocf_per_share;peak_drop_roa;peak_drop_roe;peak_drop_roic;peak_drop_ebit_roa;peak_drop_gross_margin;peak_drop_ebitda_margin;peak_drop_ocf_margin;peak_drop_current_ratio;peak_drop_quick_ratio;peak_drop_cash_pct_act;peak_drop_wcap_ratio;peak_drop_interest_cov;peak_drop_asset_turnover;peak_drop_bp_ratio;peak_drop_log_mkvalt;peak_drop_log_emp
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,5,expanding_volatility,True,computed,38,143173,0.0445495519883664,0.04286612406290399,0.09754869598121435,0.004796691557753488,0.06746422880590153,0.22061574701982353,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,expvol_earn_yld;expvol_ocf_per_share;expvol_roa;expvol_roe;expvol_roic;expvol_ebit_roa;expvol_gross_margin;expvol_ebitda_margin;expvol_ocf_margin;expvol_leverage;expvol_net_debt_ebitda;expvol_std_debt_pct;expvol_eff_int_rate;expvol_interest_cov;expvol_dd1_ratio;expvol_current_ratio;expvol_quick_ratio;expvol_cash_pct_act;expvol_wcap_ratio;expvol_bp_ratio;expvol_ev_to_sales;expvol_div_yield;expvol_mkt_to_book;expvol_accruals_ratio;expvol_asset_turnover;expvol_capex_intensity;expvol_rd_intensity;expvol_reinvest_rate;expvol_log_at;expvol_log_mkvalt;expvol_log_emp;expvol_rental_ratio;expvol_assets_per_emp;expvol_ni_per_emp;expvol_altman_z2;expvol_altman_z4;expvol_altman_z;expvol_invest_st_ratio
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,2,yoy_changes,True,computed,38,143173,0.0445495519883664,0.04424377682169967,0.09363301187346208,-0.01533616827333734,0.04105904681831429,0.2362087696959322,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,yoy_earn_yld;yoy_ocf_per_share;yoy_roa;yoy_roe;yoy_roic;yoy_ebit_roa;yoy_gross_margin;yoy_ebitda_margin;yoy_ocf_margin;yoy_leverage;yoy_net_debt_ebitda;yoy_std_debt_pct;yoy_eff_int_rate;yoy_interest_cov;yoy_dd1_ratio;yoy_current_ratio;yoy_quick_ratio;yoy_cash_pct_act;yoy_wcap_ratio;yoy_bp_ratio;yoy_ev_to_sales;yoy_div_yield;yoy_mkt_to_book;yoy_accruals_ratio;yoy_asset_turnover;yoy_capex_intensity;yoy_rd_intensity;yoy_reinvest_rate;yoy_log_at;yoy_log_mkvalt;yoy_log_emp;yoy_rental_ratio;yoy_assets_per_emp;yoy_ni_per_emp;yoy_altman_z2;yoy_altman_z4;yoy_altman_z;yoy_invest_st_ratio
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,4,expanding_mean,True,computed,38,143173,0.0445495519883664,0.04443416740422287,0.06490799834549629,-0.007123042086868711,0.039228715195849695,0.14584919962419243,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,expmean_earn_yld;expmean_ocf_per_share;expmean_roa;expmean_roe;expmean_roic;expmean_ebit_roa;expmean_gross_margin;expmean_ebitda_margin;expmean_ocf_margin;expmean_leverage;expmean_net_debt_ebitda;expmean_std_debt_pct;expmean_eff_int_rate;expmean_interest_cov;expmean_dd1_ratio;expmean_current_ratio;expmean_quick_ratio;expmean_cash_pct_act;expmean_wcap_ratio;expmean_bp_ratio;expmean_ev_to_sales;expmean_div_yield;expmean_mkt_to_book;expmean_accruals_ratio;expmean_asset_turnover;expmean_capex_intensity;expmean_rd_intensity;expmean_reinvest_rate;expmean_log_at;expmean_log_mkvalt;expmean_log_emp;expmean_rental_ratio;expmean_assets_per_emp;expmean_ni_per_emp;expmean_altman_z2;expmean_altman_z4;expmean_altman_z;expmean_invest_st_ratio
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,7,trough_rise,True,computed,7,143173,0.0445495519883664,0.04363370612709686,0.04753085479102705,0.002194450081684691,0.01977616453083586,0.13539588474263214,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,trough_rise_leverage;trough_rise_net_debt_ebitda;trough_rise_std_debt_pct;trough_rise_eff_int_rate;trough_rise_dd1_ratio;trough_rise_rental_ratio;trough_rise_accruals_ratio
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,11,price_momentum_volatility_and_macro_interactions,True,computed,5,143173,0.0445495519883664,0.04352535096390348,0.03858796591343124,-0.0037376736327368112,0.01654106545416667,0.10226436169488569,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,interact_lev_rate;interact_cov_rate;interact_nde_hyspr;interact_roa_gdp;interact_acc_hyspr
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,3,acceleration,True,computed,38,143173,0.0445495519883664,0.04429846207380463,0.03677845468709533,-0.0015790875242258312,0.01292776276916463,0.10177535096763554,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,accel_earn_yld;accel_ocf_per_share;accel_roa;accel_roe;accel_roic;accel_ebit_roa;accel_gross_margin;accel_ebitda_margin;accel_ocf_margin;accel_leverage;accel_net_debt_ebitda;accel_std_debt_pct;accel_eff_int_rate;accel_interest_cov;accel_dd1_ratio;accel_current_ratio;accel_quick_ratio;accel_cash_pct_act;accel_wcap_ratio;accel_bp_ratio;accel_ev_to_sales;accel_div_yield;accel_mkt_to_book;accel_accruals_ratio;accel_asset_turnover;accel_capex_intensity;accel_rd_intensity;accel_reinvest_rate;accel_log_at;accel_log_mkvalt;accel_log_emp;accel_rental_ratio;accel_assets_per_emp;accel_ni_per_emp;accel_altman_z2;accel_altman_z4;accel_altman_z;accel_invest_st_ratio
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,9,accounting_momentum,True,computed,15,143173,0.0445495519883664,0.044500221900824144,0.03650706766944656,-0.004330270506213571,0.020147039569542002,0.08628450530899966,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,acct_mom_earn_yld;acct_mom_ocf_per_share;acct_mom_roa;acct_mom_roic;acct_mom_leverage;acct_mom_net_debt_ebitda;acct_mom_interest_cov;acct_mom_current_ratio;acct_mom_cash_pct_act;acct_mom_accruals_ratio;acct_mom_asset_turnover;acct_mom_gross_margin;acct_mom_ebitda_margin;acct_mom_log_mkvalt;acct_mom_log_at
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,8,consecutive_declines,True,computed,10,143173,0.0445495519883664,0.04443940703869928,0.007610007688890614,0.0007554993789895128,0.0,0.021673910643832086,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,consec_decline_earn_yld;consec_decline_ocf_per_share;consec_decline_roa;consec_decline_roic;consec_decline_gross_margin;consec_decline_interest_cov;consec_decline_log_mkvalt;consec_decline_log_emp;consec_decline_current_ratio;consec_decline_wcap_ratio
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,unmapped,unmapped_features,False,computed,1,143173,0.0445495519883664,0.044563530426111005,0.019998258847802153,-0.0014079488837339795,0.0029935534711293954,0.0564055464509057,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,siccd
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,1,point_in_time_ratios,True,no_features_in_predictor,0,143173,0.045699608715776184,,,,,,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,2,yoy_changes,True,no_features_in_predictor,0,143173,0.045699608715776184,,,,,,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,3,acceleration,True,no_features_in_predictor,0,143173,0.045699608715776184,,,,,,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,4,expanding_mean,True,no_features_in_predictor,0,143173,0.045699608715776184,,,,,,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,5,expanding_volatility,True,no_features_in_predictor,0,143173,0.045699608715776184,,,,,,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,6,peak_deterioration,True,no_features_in_predictor,0,143173,0.045699608715776184,,,,,,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,7,trough_rise,True,no_features_in_predictor,0,143173,0.045699608715776184,,,,,,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,8,consecutive_declines,True,no_features_in_predictor,0,143173,0.045699608715776184,,,,,,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,9,accounting_momentum,True,no_features_in_predictor,0,143173,0.045699608715776184,,,,,,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,10,rolling_window_statistics,True,no_features_in_predictor,0,143173,0.045699608715776184,,,,,,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,11,price_momentum_volatility_and_macro_interactions,True,no_features_in_predictor,0,143173,0.045699608715776184,,,,,,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,latent_raw,dynamic_csi,latent_block,vae_latent_features,False,computed,25,143173,0.045699608715776184,0.034074148710072055,1.7291468638383662,0.015168629726479622,1.515865691635474,3.5242389914284407,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_latent_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,z1;z2;z3;z4;z5;z6;z7;z8;z9;z10;z11;z12;z13;z14;z15;z16;z17;z18;z19;z20;z21;z22;z23;z24;vae_recon_error
AE-FEAT-IMPORT-004R,family_log_odds_rebuild_20260602_gbm,raw,dynamic_csi,11,price_momentum_volatility_and_macro_interactions,True,computed,16,143173,0.044568785798582165,0.03293473615430184,0.8948939554869549,-0.20800738721919151,0.7584229720007727,1.8514971144164591,1e-06,deterministic_per_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_raw\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,ann_return;log_return;mom_1m;mom_3m;mom_6m;vol_12m;max_dd_12m;mom_24m;vol_60m;max_dd_60m;interact_lev_rate;interact_cov_rate;interact_nde_hyspr;interact_roa_gdp;interact_ret_vix;interact_acc_hyspr
